service_date,time_period,station_name,route_or_line,gated_entries,stop_id,hour_of_day,day_of_week,is_weekend,month,rush_hour_flag,is_holiday,route_id,route_short_name,route_long_name,route_type,route_color,route_sort_order,route_fare_class,line_id,network_id,municipality,parent_station,is_transfer_station,n_routes_at_station,transfer_degree,is_multi_route_hub,routes_at_station,neighborhood,route_group
2024-09-25,(07:30:00),Tufts Medical Center,Orange Line,110.0,place-tumnl,7,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(07:30:00),Wellington,Orange Line,340.0,place-welln,7,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Medford,,1,1.0,0,0,Orange Line,Medford,Orange
2024-09-25,(07:30:00),Wood Island,Blue Line,99.0,place-wimnl,7,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(07:30:00),Wonderland,Blue Line,305.0,place-wondl,7,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Revere,,0,1.0,0,0,Blue Line,Revere,Blue
2024-09-25,(07:30:00),World Trade Center,Silver Line,22.0,place-wtcst,7,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Silver
2024-09-25,(07:30:00),Ball Square,Green Line,25.00000002,,7,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(07:30:00),East Somerville,Green Line,8.33333334,,7,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(07:30:00),Gilman Square,Green Line,191.66666682,,7,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(07:30:00),Magoun Square,Green Line,41.66666669999999,,7,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(07:30:00),Mattapan Line,Mattapan Line,422.784,,7,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Other/Unknown
2024-09-25,(07:30:00),Medford/Tufts,Green Line,79.16666672999999,,7,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(07:30:00),Union Square,Green Line,75.00000005999999,,7,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(08:00:00),Alewife,Red Line,656.0,place-alfcl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,1,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:00:00),Andrew,Red Line,246.0,place-andrw,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:00:00),Airport,Blue Line,244.0,place-aport,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:00:00),Aquarium,Blue Line,15.0,place-aqucl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:00:00),Arlington,Green Line,45.0,place-armnl,8,2,0,9,1,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-25,(08:00:00),Ashmont,Red Line,558.0,place-asmnl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:00:00),Assembly,Orange Line,156.0,place-astao,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Somerville,,0,1.0,0,0,Orange Line,Somerville,Orange
2024-09-25,(08:00:00),Back Bay,Orange Line,302.0,place-bbsta,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Beachmont,Blue Line,191.0,place-bmmnl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Revere,,0,1.0,0,0,Blue Line,Revere,Blue
2024-09-25,(08:00:00),Bowdoin,Blue Line,17.0,place-bomnl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:00:00),Boylston,Green Line,63.0,place-boyls,8,2,0,9,1,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-25,(08:00:00),Broadway,Red Line,300.0,place-brdwy,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:00:00),Community College,Orange Line,106.0,place-ccmnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Charles/MGH,Red Line,133.0,place-chmnl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:00:00),Chinatown,Orange Line,50.0,place-chncl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Central,Red Line,498.0,place-cntsq,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:00:00),Copley,Green Line,193.0,place-coecl,8,2,0,9,1,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-25,(08:00:00),Courthouse,Silver Line,22.0,place-crtst,8,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Silver
2024-09-25,(08:00:00),Davis,Red Line,491.0,place-davis,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Somerville,,0,1.0,0,0,Red Line,Somerville,Red
2024-09-25,(08:00:00),Downtown Crossing,Orange Line,67.62,place-dwnxg,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,"Orange Line,Red Line",Boston,Orange
2024-09-25,(08:00:00),Downtown Crossing,Red Line,70.38,place-dwnxg,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,"Orange Line,Red Line",Boston,Red
2024-09-25,(08:00:00),Fields Corner,Red Line,213.0,place-fldcr,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:00:00),Forest Hills,Orange Line,676.0,place-forhl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Government Center,Blue Line,6.5,place-gover,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,2.0,1,1,Blue Line,Boston,Blue
2024-09-25,(08:00:00),Government Center,Green Line,58.5,place-gover,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Blue Line,Boston,Green
2024-09-25,(08:00:00),Green Street,Orange Line,221.0,place-grnst,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Haymarket,Green Line,84.28,place-haecl,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Orange Line,Boston,Green
2024-09-25,(08:00:00),Haymarket,Orange Line,87.72,place-haecl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Harvard,Red Line,378.0,place-harsq,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,1,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:00:00),Hynes Convention Center,Green Line,121.0,place-hymnl,8,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-25,(08:00:00),Jackson Square,Orange Line,249.0,place-jaksn,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Kenmore,Green Line,103.0,place-kencl,8,2,0,9,1,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-25,(08:00:00),Kendall/MIT,Red Line,160.0,place-knncl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:00:00),Lechmere,Green Line,50.00000004,place-lech,8,2,0,9,1,0,,,,,,,,,,Cambridge,,0,1.0,0,0,,Cambridge,Green
2024-09-25,(08:00:00),Massachusetts Avenue,Orange Line,145.0,place-masta,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Malden Center,Orange Line,709.0,place-mlmnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Malden,,0,1.0,0,0,Orange Line,Malden,Orange
2024-09-25,(08:00:00),Maverick,Blue Line,450.0,place-mvbcl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:00:00),North Station,Green Line,306.68,place-north,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Orange Line,Boston,Green
2024-09-25,(08:00:00),North Station,Orange Line,595.32,place-north,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Oak Grove,Orange Line,587.0,place-ogmnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Malden,,1,1.0,0,0,Orange Line,Malden,Orange
2024-09-25,(08:00:00),Orient Heights,Blue Line,243.0,place-orhte,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:00:00),Park Street,Green Line,75.98,place-pktrm,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Red Line,Boston,Green
2024-09-25,(08:00:00),Park Street,Red Line,55.02,place-pktrm,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,Red Line,Boston,Red
2024-09-25,(08:00:00),Porter,Red Line,356.0,place-portr,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:00:00),Prudential,Green Line,57.0,place-prmnl,8,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-25,(08:00:00),Revere Beach,Blue Line,145.0,place-rbmnl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Revere,,0,1.0,0,0,Blue Line,Revere,Blue
2024-09-25,(08:00:00),Roxbury Crossing,Orange Line,185.0,place-rcmnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Riverside,Green Line,68.0,place-river,8,2,0,9,1,0,,,,,,,,,,Newton,,0,1.0,0,0,,Newton,Green
2024-09-25,(08:00:00),Ruggles,Orange Line,176.0,place-rugg,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Stony Brook,Orange Line,218.0,place-sbmnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Suffolk Downs,Blue Line,27.0,place-sdmnl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:00:00),Savin Hill,Red Line,155.0,place-shmnl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:00:00),Shawmut,Red Line,115.0,place-smmnl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:00:00),Science Park,Green Line,15.0,place-spmnl,8,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-25,(08:00:00),South Station,Red Line,504.0,place-sstat,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,Red Line,Boston,Red
2024-09-25,(08:00:00),South Station,Silver Line,216.0,place-sstat,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Red Line,Boston,Silver
2024-09-25,(08:00:00),State Street,Blue Line,5.6,place-state,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,2.0,1,1,"Blue Line,Orange Line",Boston,Blue
2024-09-25,(08:00:00),State Street,Orange Line,50.4,place-state,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,2.0,1,1,"Blue Line,Orange Line",Boston,Orange
2024-09-25,(08:00:00),Sullivan Square,Orange Line,288.0,place-sull,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Symphony,Green Line,50.0,place-symcl,8,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-25,(08:00:00),Tufts Medical Center,Orange Line,75.0,place-tumnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:00:00),Wellington,Orange Line,471.0,place-welln,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Medford,,1,1.0,0,0,Orange Line,Medford,Orange
2024-09-25,(08:00:00),Wood Island,Blue Line,76.0,place-wimnl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:00:00),Wonderland,Blue Line,322.0,place-wondl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Revere,,0,1.0,0,0,Blue Line,Revere,Blue
2024-09-25,(08:00:00),World Trade Center,Silver Line,34.0,place-wtcst,8,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Silver
2024-09-25,(08:00:00),Ball Square,Green Line,104.16666675,,8,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(08:00:00),East Somerville,Green Line,33.33333336,,8,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(08:00:00),Gilman Square,Green Line,279.16666689,,8,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(08:00:00),Magoun Square,Green Line,58.33333338,,8,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(08:00:00),Mattapan Line,Mattapan Line,436.608,,8,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Other/Unknown
2024-09-25,(08:00:00),Medford/Tufts,Green Line,70.83333338999999,,8,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(08:00:00),Union Square,Green Line,66.66666672,,8,2,0,9,1,0,,,,,,,,,,,,0,,0,0,,,Green
2024-09-25,(08:30:00),Alewife,Red Line,552.0,place-alfcl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,1,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:30:00),Andrew,Red Line,189.0,place-andrw,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:30:00),Airport,Blue Line,238.0,place-aport,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:30:00),Aquarium,Blue Line,16.0,place-aqucl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:30:00),Arlington,Green Line,60.0,place-armnl,8,2,0,9,1,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-25,(08:30:00),Ashmont,Red Line,459.0,place-asmnl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:30:00),Assembly,Orange Line,150.0,place-astao,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Somerville,,0,1.0,0,0,Orange Line,Somerville,Orange
2024-09-25,(08:30:00),Back Bay,Orange Line,308.0,place-bbsta,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Beachmont,Blue Line,125.0,place-bmmnl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Revere,,0,1.0,0,0,Blue Line,Revere,Blue
2024-09-25,(08:30:00),Bowdoin,Blue Line,12.0,place-bomnl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:30:00),Boylston,Green Line,76.0,place-boyls,8,2,0,9,1,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-25,(08:30:00),Broadway,Red Line,249.0,place-brdwy,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:30:00),Community College,Orange Line,100.0,place-ccmnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Charles/MGH,Red Line,177.0,place-chmnl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:30:00),Chinatown,Orange Line,77.0,place-chncl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Central,Red Line,519.0,place-cntsq,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:30:00),Copley,Green Line,184.0,place-coecl,8,2,0,9,1,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-25,(08:30:00),Courthouse,Silver Line,23.0,place-crtst,8,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Silver
2024-09-25,(08:30:00),Davis,Red Line,380.0,place-davis,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Somerville,,0,1.0,0,0,Red Line,Somerville,Red
2024-09-25,(08:30:00),Downtown Crossing,Orange Line,75.46,place-dwnxg,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,"Orange Line,Red Line",Boston,Orange
2024-09-25,(08:30:00),Downtown Crossing,Red Line,78.54,place-dwnxg,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,"Orange Line,Red Line",Boston,Red
2024-09-25,(08:30:00),Fields Corner,Red Line,165.0,place-fldcr,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-25,(08:30:00),Forest Hills,Orange Line,567.0,place-forhl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Government Center,Blue Line,7.6,place-gover,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,2.0,1,1,Blue Line,Boston,Blue
2024-09-25,(08:30:00),Government Center,Green Line,68.4,place-gover,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Blue Line,Boston,Green
2024-09-25,(08:30:00),Green Street,Orange Line,182.0,place-grnst,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Haymarket,Green Line,95.06,place-haecl,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Orange Line,Boston,Green
2024-09-25,(08:30:00),Haymarket,Orange Line,98.94,place-haecl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Harvard,Red Line,400.0,place-harsq,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,1,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:30:00),Hynes Convention Center,Green Line,121.0,place-hymnl,8,2,0,9,1,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-25,(08:30:00),Jackson Square,Orange Line,237.0,place-jaksn,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Kenmore,Green Line,133.0,place-kencl,8,2,0,9,1,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-25,(08:30:00),Kendall/MIT,Red Line,203.0,place-knncl,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-25,(08:30:00),Lechmere,Green Line,50.00000004,place-lech,8,2,0,9,1,0,,,,,,,,,,Cambridge,,0,1.0,0,0,,Cambridge,Green
2024-09-25,(08:30:00),Massachusetts Avenue,Orange Line,166.0,place-masta,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Malden Center,Orange Line,535.0,place-mlmnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Malden,,0,1.0,0,0,Orange Line,Malden,Orange
2024-09-25,(08:30:00),Maverick,Blue Line,428.0,place-mvbcl,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:30:00),North Station,Green Line,182.58,place-north,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Orange Line,Boston,Green
2024-09-25,(08:30:00),North Station,Orange Line,354.42,place-north,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,Orange Line,Boston,Orange
2024-09-25,(08:30:00),Oak Grove,Orange Line,307.0,place-ogmnl,8,2,0,9,1,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Malden,,1,1.0,0,0,Orange Line,Malden,Orange
2024-09-25,(08:30:00),Orient Heights,Blue Line,175.0,place-orhte,8,2,0,9,1,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-25,(08:30:00),Park Street,Green Line,81.2,place-pktrm,8,2,0,9,1,0,,,,,,,,,,Boston,,1,2.0,1,1,Red Line,Boston,Green
2024-09-25,(08:30:00),Park Street,Red Line,58.8,place-pktrm,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,Red Line,Boston,Red
2024-09-25,(08:30:00),Porter,Red Line,443.0,place-portr,8,2,0,9,1,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
